ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2023,11560,영등포구,12700,양평동3가,1,대지,0049,0004,아테네,2023-02-15,23000,19.84,9.4,6.0,,20230216,2016,연립다세대,중개거래,서울 영등포구
2023,11620,관악구,10200,신림동,1,대지,1730,0000,신림푸르지오,2023-02-15,83800,84.79,0.0,4.0,,,2005,아파트,중개거래,서울 관악구
2023,11680,강남구,10300,개포동,1,대지,1215,0006,미주타운,2023-02-15,75000,56.43,51.7,2.0,,20230316,1988,연립다세대,중개거래,서울 강남구
2023,11200,성동구,10900,금호동1가,1,대지,0633,0000,벽산,2023-02-15,80500,59.9,0.0,12.0,,,2001,아파트,중개거래,서울 성동구
2023,11740,강동구,10700,암사동,1,대지,0413,0000,프라이어팰리스,2023-02-15,91000,59.98,0.0,15.0,,,2007,아파트,중개거래,서울 강동구
2023,11200,성동구,10800,응봉동,1,대지,0265,0061,장미아트빌라,2023-02-15,21500,39.48,16.4,-1.0,,,1995,연립다세대,중개거래,서울 성동구
2023,11305,강북구,10100,미아동,1,대지,1354,0000,벽산라이브파크,2023-02-15,45900,59.67,0.0,3.0,,,2004,아파트,중개거래,"서울 강북구, 서울 성북구"
2023,11230,동대문구,11000,이문동,1,대지,0255,0182,이문동오피스텔,2023-02-15,9650,23.52,29.71,14.0,,,2006,오피스텔,중개거래,서울 동대문구
2023,11200,성동구,11400,성수동1가,1,대지,0685,0314,보덕다세대,2023-02-15,36000,37.18,20.09,4.0,,,2003,연립다세대,중개거래,서울 성동구
2023,11650,서초구,10200,양재동,1,대지,0367,0001,광흥빌라,2023-02-15,47800,51.17,38.67,1.0,,,1988,연립다세대,직거래,
2023,11560,영등포구,13200,신길동,1,대지,4958,0000,보라매에스케이뷰,2023-02-15,106000,59.98,0.0,5.0,,,2020,아파트,중개거래,서울 영등포구
2023,11560,영등포구,13200,신길동,1,대지,4964,0000,신길센트럴자이아파트,2023-02-15,98000,59.98,0.0,10.0,,,2021,아파트,중개거래,서울 영등포구
2023,11440,마포구,11500,상수동,1,대지,0402,0000,래미안밤섬리베뉴Ⅰ,2023-02-15,135000,84.99,0.0,14.0,,,2014,아파트,중개거래,서울 마포구
2023,11530,구로구,10700,개봉동,1,대지,0330,0002,선경빌라(330-2),2023-02-15,14700,47.26,23.79,-1.0,,,2001,연립다세대,중개거래,서울 구로구
2023,11680,강남구,10300,개포동,1,대지,1280,0000,래미안블레스티지,2023-02-15,147000,49.91,0.0,6.0,,,2019,아파트,중개거래,서울 강남구
2023,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,2023-02-15,195000,84.8,0.0,9.0,,,2008,아파트,중개거래,서울 송파구
2023,11470,양천구,10100,신정동,1,대지,0326,0000,목동신시가지12,2023-02-15,133000,71.64,0.0,14.0,,,1988,아파트,중개거래,서울 양천구
2023,11320,도봉구,10700,창동,1,대지,0632,0035,극동빌라,2023-02-15,17000,40.84,18.02,1.0,,,1994,연립다세대,중개거래,서울 도봉구
2023,11620,관악구,10200,신림동,1,대지,0594,0006,그린파크,2023-02-15,22500,24.88,16.75,5.0,,,2014,연립다세대,중개거래,서울 관악구
2023,11380,은평구,10200,녹번동,1,대지,0096,0006,굿모닝기룡아파트(96-6),2023-02-15,30000,84.06,0.0,7.0,,,2001,아파트,직거래,
2023,11110,종로구,18300,평창동,1,대지,0145,0005,일성빌라트,2023-02-15,65000,84.99,0.0,5.0,,,1996,아파트,중개거래,서울 종로구
2023,11380,은평구,10800,역촌동,1,대지,0025,0039,임창에버빌(25-39)2차,2023-02-15,34000,58.96,37.28,4.0,,,2015,연립다세대,중개거래,서울 은평구
2023,11305,강북구,10200,번동,1,대지,0448,0002,북한산드림캐슬,2023-02-15,9100,24.09,33.85,5.0,,,2003,오피스텔,중개거래,서울 강북구
2023,11380,은평구,10700,응암동,1,대지,0400,0000,자선메르시안(400),2023-02-15,53000,84.58,0.0,5.0,,,2005,아파트,중개거래,서울 은평구
2023,11545,금천구,10200,독산동,1,대지,0196,0041,그린맨션(196-41),2023-02-15,13500,33.74,14.32,2.0,,,1995,연립다세대,중개거래,서울 금천구
2023,11380,은평구,10700,응암동,1,대지,0123,0025,자선메르시안102동(123-25),2023-02-15,32000,46.32,0.0,4.0,,,2002,아파트,중개거래,서울 은평구
2023,11500,강서구,10300,화곡동,1,대지,0341,0054,팰라이스타운,2023-02-15,23700,28.88,18.7,3.0,,,2016,연립다세대,중개거래,서울 강서구
2023,11650,서초구,10100,방배동,1,대지,0816,0001,한신트리플,2023-02-15,47500,49.99,0.0,11.0,,,2004,아파트,중개거래,서울 서초구
2023,11545,금천구,10200,독산동,1,대지,1093,0004,한신아파트,2023-02-15,77000,129.66,0.0,14.0,,,1991,아파트,중개거래,경기 광명시
2023,11215,광진구,10100,중곡동,1,대지,0288,0019,덕산빌라,2023-02-15,30000,68.16,36.9,4.0,,,2001,연립다세대,중개거래,"서울 광진구, 서울 중랑구"
2023,11170,용산구,13600,보광동,1,대지,0007,0006,한빛빌라,2023-02-15,210000,70.41,46.56,2.0,,,2003,연립다세대,중개거래,"서울 성동구, 서울 용산구"
2023,11320,도봉구,10800,도봉동,1,대지,0030,0001,한신,2023-02-15,47000,84.94,0.0,4.0,,,1995,아파트,중개거래,"서울 강남구, 서울 도봉구"
2023,11320,도봉구,10800,도봉동,1,대지,0030,0001,한신,2023-02-15,50000,84.94,0.0,2.0,,,1995,아파트,중개거래,서울 도봉구
2023,11170,용산구,10100,후암동,1,대지,0409,0128,(409-128),2023-02-15,36500,52.04,25.45,2.0,,,1998,연립다세대,중개거래,서울 용산구
2023,11560,영등포구,12600,양평동2가,1,대지,0043,0014,CO-OP Residence/오목교,2023-02-15,7500,16.98,26.58,15.0,,,2004,오피스텔,중개거래,서울 영등포구
2023,11290,성북구,13600,하월곡동,1,대지,0219,0000,동신,2023-02-15,53500,59.88,0.0,5.0,,,1998,아파트,중개거래,서울 성북구
2023,11470,양천구,10100,신정동,1,대지,1296,0000,아이파크,2023-02-15,145000,84.88,0.0,9.0,,,2002,아파트,중개거래,서울 양천구
2023,11710,송파구,10200,신천동,1,대지,0017,0000,파크리오,2023-02-15,80000,35.24,0.0,11.0,,,2008,아파트,중개거래,서울 송파구
2023,11710,송파구,10100,잠실동,1,대지,0310,0011,파인빌Ⅳ,2023-02-15,50300,40.65,25.18,4.0,,,2023,연립다세대,직거래,
2023,11710,송파구,10100,잠실동,1,대지,0310,0011,파인빌Ⅳ,2023-02-15,47750,37.9,23.47,4.0,,,2023,연립다세대,직거래,
2023,11710,송파구,10100,잠실동,1,대지,0310,0011,파인빌Ⅳ,2023-02-15,45100,35.82,22.19,5.0,,,2023,연립다세대,직거래,
2023,11710,송파구,10100,잠실동,1,대지,0310,0011,파인빌Ⅳ,2023-02-15,44500,35.74,22.14,2.0,,,2023,연립다세대,직거래,
2023,11260,중랑구,10300,중화동,1,대지,0103,0003,모아빌,2023-02-15,27600,56.87,31.24,4.0,,,2002,연립다세대,직거래,
2023,11710,송파구,10100,잠실동,1,대지,0310,0011,파인빌Ⅳ,2023-02-15,45000,35.74,22.14,3.0,,,2023,연립다세대,직거래,
2023,11710,송파구,10100,잠실동,1,대지,0310,0011,파인빌Ⅳ,2023-02-15,37050,28.08,17.39,3.0,,,2023,연립다세대,직거래,
2023,11710,송파구,10100,잠실동,1,대지,0310,0011,파인빌Ⅳ,2023-02-15,36650,28.08,17.39,2.0,,,2023,연립다세대,직거래,
2023,11710,송파구,10100,잠실동,1,대지,0310,0011,파인빌Ⅳ,2023-02-15,36950,27.99,17.33,3.0,,,2023,연립다세대,직거래,
2023,11710,송파구,10100,잠실동,1,대지,0310,0011,파인빌Ⅳ,2023-02-15,36550,27.99,17.33,2.0,,,2023,연립다세대,직거래,
2023,11710,송파구,10100,잠실동,1,대지,0310,0011,파인빌Ⅳ,2023-02-15,33250,25.22,15.62,5.0,,,2023,연립다세대,직거래,
2023,11710,송파구,10100,잠실동,1,대지,0310,0011,파인빌Ⅳ,2023-02-15,33050,25.04,15.51,3.0,,,2023,연립다세대,직거래,
2023,11710,송파구,10100,잠실동,1,대지,0310,0011,파인빌Ⅳ,2023-02-15,32650,25.04,15.51,2.0,,,2023,연립다세대,직거래,
2023,11260,중랑구,10300,중화동,1,대지,0103,0003,모아빌,2023-02-15,24200,50.63,27.79,5.0,,,2002,연립다세대,직거래,
2023,11230,동대문구,10300,제기동,1,대지,0153,0000,안암골벽산,2023-02-15,74000,84.98,0.0,1.0,,,2003,아파트,중개거래,서울 동대문구
2023,11470,양천구,10300,신월동,1,대지,0429,0001,성우,2023-02-15,38000,59.97,0.0,9.0,,,1998,아파트,중개거래,서울 양천구
2023,11170,용산구,10200,용산동2가,1,대지,0041,0021,(41-21),2023-02-15,22900,28.43,16.45,3.0,,,1989,연립다세대,중개거래,서울 용산구
2023,11110,종로구,17500,숭인동,1,대지,0317,0048,헤스티아,2023-02-15,15300,15.28,22.23,16.0,,,2020,오피스텔,중개거래,서울 중구
2023,11530,구로구,10200,구로동,1,대지,0108,0002,새솔금호,2023-02-15,50000,59.9,0.0,10.0,,,1996,아파트,중개거래,"서울 구로구, 서울 동대문구"
2023,11710,송파구,10100,잠실동,1,대지,0035,0000,트리지움,2023-02-15,190000,84.83,0.0,19.0,,,2007,아파트,중개거래,서울 송파구
2023,11260,중랑구,10300,중화동,1,대지,0103,0003,모아빌,2023-02-15,16400,35.08,19.25,2.0,,,2002,연립다세대,직거래,
2023,11740,강동구,10800,성내동,1,대지,0431,0007,(431-7),2023-02-15,20000,34.54,22.21,3.0,,,1993,연립다세대,중개거래,서울 강동구
2023,11260,중랑구,10300,중화동,1,대지,0103,0003,모아빌,2023-02-15,16800,35.08,19.25,3.0,,,2002,연립다세대,직거래,
2023,11215,광진구,10400,광장동,1,대지,0102,0000,현대골든텔(102-0),2023-02-15,45000,40.68,55.8,10.0,,,1991,오피스텔,중개거래,서울 광진구
2023,11560,영등포구,13300,대림동,1,대지,0653,0011,현대디자인하우스Ⅲ,2023-02-15,38000,59.96,34.45,3.0,,,2014,연립다세대,중개거래,서울 영등포구
2023,11260,중랑구,10300,중화동,1,대지,0103,0003,모아빌,2023-02-15,9800,20.47,11.23,3.0,,,2002,연립다세대,직거래,
2023,11380,은평구,10500,구산동,1,대지,0380,0008,플라워가든빌라,2023-02-15,17200,28.1,19.27,2.0,,,2014,연립다세대,중개거래,서울 은평구
2023,11260,중랑구,10300,중화동,1,대지,0103,0003,모아빌,2023-02-15,9700,20.47,11.23,2.0,,,2002,연립다세대,직거래,
2023,11740,강동구,10100,명일동,1,대지,0357,0000,에스엠해그린,2023-02-15,67700,84.72,0.0,2.0,,,2004,아파트,중개거래,서울 강동구
2023,11305,강북구,10100,미아동,1,대지,0791,4145,SM빌라(라동),2023-02-15,18300,65.45,24.0,-1.0,,,2017,연립다세대,중개거래,서울 강북구
2023,11260,중랑구,10400,묵동,1,대지,0390,0000,SM해그린,2023-02-15,58000,84.32,0.0,7.0,,,2006,아파트,중개거래,서울 중랑구
2023,11680,강남구,10300,개포동,1,대지,1215,0006,미주타운,2023-02-15,75000,56.43,51.7,2.0,,,1988,연립다세대,중개거래,서울 강남구
2023,11470,양천구,10200,목동,1,대지,0709,0002,성원2,2023-02-15,55000,59.9,0.0,1.0,,,2000,아파트,중개거래,서울 양천구
2023,11470,양천구,10200,목동,1,대지,0523,0005,태봉맨션,2023-02-15,45000,58.09,34.07,5.0,,,2007,연립다세대,중개거래,"경기 동두천시, 서울 양천구"
2023,11560,영등포구,11300,당산동3가,1,대지,0566,0000,당산계룡리슈빌2단지,2023-02-15,60000,38.77,0.0,16.0,,,2014,아파트,직거래,
2023,11260,중랑구,10400,묵동,1,대지,0126,0009,현대아트빌라,2023-02-15,25800,84.76,42.81,1.0,,,1999,연립다세대,직거래,
2023,11440,마포구,12500,성산동,1,대지,0590,0001,상암 두산위브센티움,2023-02-15,17500,28.36,40.42,8.0,,,2013,오피스텔,중개거래,서울 마포구
2023,11680,강남구,11800,도곡동,1,대지,0467,0029,타워팰리스(467-29),2023-02-15,365000,140.95,176.24,10.0,,,2004,오피스텔,중개거래,서울 강남구
2023,11545,금천구,10300,시흥동,1,대지,0799,0010,크림하우스에이동,2023-02-15,22700,31.34,22.11,4.0,,,2022,연립다세대,직거래,
2023,11590,동작구,10200,상도동,1,대지,0412,0000,상도현대,2023-02-15,65000,59.72,0.0,8.0,,,2003,아파트,중개거래,"서울 관악구, 서울 동작구"
2023,11500,강서구,10600,내발산동,1,대지,0698,0012,코지하우스,2023-02-15,30000,37.71,25.24,5.0,,,2017,연립다세대,중개거래,서울 강서구
2023,11590,동작구,10800,대방동,1,대지,0391,0071,다인캐슬3차,2023-02-15,34000,27.62,17.44,3.0,,,2021,연립다세대,직거래,
2023,11710,송파구,10600,삼전동,1,대지,0100,0004,(100-4),2023-02-15,23700,22.43,10.82,4.0,,,2001,연립다세대,중개거래,서울 송파구
2023,11680,강남구,11500,수서동,1,대지,0736,0000,신동아,2023-02-15,96000,39.51,0.0,7.0,,,1992,아파트,중개거래,서울 강남구
2023,11710,송파구,11200,오금동,1,대지,0045,0004,동인트루빌오피스텔,2023-02-15,25500,36.93,49.84,9.0,,,2003,오피스텔,중개거래,서울 송파구
2023,11740,강동구,10900,천호동,1,대지,0143,0008,(143-8),2023-02-15,35000,75.33,43.89,3.0,,,2003,연립다세대,중개거래,서울 송파구
2023,11710,송파구,11100,방이동,1,대지,0145,0001,홈토피아,2023-02-15,17800,26.46,14.09,3.0,,,2010,연립다세대,중개거래,서울 송파구
2023,11500,강서구,10900,방화동,1,대지,0830,0001,에어뷰21-2오피스텔,2023-02-15,7800,26.22,30.6,5.0,,,1999,오피스텔,중개거래,서울 강서구
2023,11710,송파구,10600,삼전동,1,대지,0094,0001,초원빌라(94-1),2023-02-15,19500,31.12,13.98,-1.0,,,1993,연립다세대,중개거래,서울 송파구
2023,11710,송파구,10600,삼전동,1,대지,0060,0000,초원빌라(60-0),2023-02-15,28000,59.81,27.77,-1.0,,,1993,연립다세대,중개거래,서울 송파구
2023,11410,서대문구,12000,남가좌동,1,대지,0151,0013,에이스주택,2023-02-15,23500,31.68,17.37,5.0,,,2002,연립다세대,중개거래,서울 서대문구
2023,11350,노원구,10200,월계동,1,대지,0013,0000,삼호3,2023-02-15,74000,59.22,0.0,8.0,,,1986,아파트,중개거래,서울 노원구
2023,11305,강북구,10100,미아동,1,대지,0305,0069,에제르vill,2023-02-15,35500,34.65,24.13,2.0,,,2022,연립다세대,직거래,
2023,11410,서대문구,11100,홍제동,1,대지,0473,0000,홍제센트럴IPARK,2023-02-15,100000,84.97,0.0,8.0,,,2020,아파트,중개거래,서울 서대문구
2023,11440,마포구,11400,창전동,1,대지,0006,0030,푸른빌라,2023-02-15,30000,58.15,34.4,1.0,,,2007,연립다세대,직거래,
2023,11320,도봉구,10700,창동,1,대지,0581,0074,청하아파트B동,2023-02-15,36500,84.59,0.0,2.0,,,2005,아파트,중개거래,서울 도봉구
2023,11410,서대문구,11100,홍제동,1,대지,0459,0000,홍제원현대(459-0),2023-02-15,75000,84.9,0.0,14.0,,,2000,아파트,중개거래,서울 서대문구
2023,11545,금천구,10200,독산동,1,대지,0196,0041,그린맨션(196-41),2023-02-15,13500,33.74,14.32,2.0,,20230302,1995,연립다세대,중개거래,서울 금천구
2023,11740,강동구,10900,천호동,1,대지,0219,0013,삼유스위트빌C동,2023-02-15,41500,72.41,35.0,2.0,,,2003,연립다세대,중개거래,서울 강동구
2023,11680,강남구,11400,일원동,1,대지,0719,0000,푸른마을아파트101동~111동,2023-02-15,125000,84.93,0.0,6.0,,,1994,아파트,직거래,
2023,11290,성북구,13800,장위동,1,대지,0219,0255,하나스위트,2023-02-15,29000,67.06,41.22,2.0,,,2016,연립다세대,직거래,
2023,11440,마포구,12500,성산동,1,대지,0200,0418,만연센텀시티,2023-02-15,20300,23.48,14.61,5.0,,,2013,연립다세대,중개거래,서울 마포구
2023,11380,은평구,10700,응암동,1,대지,0766,0000,백련산파크자이,2023-02-15,60000,49.76,0.0,10.0,,,2021,아파트,중개거래,서울 은평구
2023,11650,서초구,10700,반포동,1,대지,0612,0104,다솜주택,2023-02-15,60000,75.84,50.15,2.0,,,2010,연립다세대,중개거래,"서울 강남구, 서울 서초구"
2023,11680,강남구,10100,역삼동,1,대지,0754,0001,역삼푸르지오,2023-02-15,208000,84.91,0.0,2.0,,,2006,아파트,중개거래,서울 강남구
2023,11590,동작구,10700,사당동,1,대지,0449,0029,새한빌라트,2023-02-15,20000,58.17,27.54,-1.0,,,2002,연립다세대,중개거래,서울 관악구
2023,11500,강서구,10300,화곡동,1,대지,0111,0030,다세대주택(111-30),2023-02-15,28700,80.74,51.34,3.0,,,2002,연립다세대,중개거래,서울 강서구
2023,11230,동대문구,10500,답십리동,1,대지,0990,0000,두산,2023-02-15,79000,84.83,0.0,14.0,,,2000,아파트,중개거래,서울 동대문구
2023,11590,동작구,10700,사당동,1,대지,0183,0039,가온빌,2023-02-15,38000,29.84,18.08,3.0,,,2019,연립다세대,중개거래,"서울 동작구, 서울 서초구"
2023,11530,구로구,10700,개봉동,1,대지,0333,0014,힐스바로크빌,2023-02-15,22700,52.74,29.07,1.0,,,2012,연립다세대,중개거래,"경기 광명시, 서울 구로구"
2023,11350,노원구,10300,공릉동,1,대지,0683,0014,한일휴니스빌,2023-02-15,11800,13.62,0.0,15.0,,,2013,아파트,중개거래,서울 노원구
2023,11380,은평구,10700,응암동,1,대지,0766,0000,백련산파크자이,2023-02-15,74800,59.91,0.0,17.0,,,2021,아파트,중개거래,서울 은평구
2023,11290,성북구,13900,석관동,1,대지,0407,0000,석관래미안,2023-02-15,63700,59.9,0.0,7.0,,,2009,아파트,중개거래,서울 성북구
2023,11305,강북구,10100,미아동,1,대지,0811,0000,두산위브트레지움,2023-02-15,64300,59.54,0.0,18.0,,,2011,아파트,중개거래,서울 강북구
2023,11320,도봉구,10500,쌍문동,1,대지,0522,0013,백운빌라(522-13),2023-02-15,16500,40.32,20.21,3.0,,,1993,연립다세대,직거래,
2023,11680,강남구,10400,청담동,1,대지,0134,0038,청담자이,2023-02-15,330000,89.12,0.0,32.0,,,2011,아파트,중개거래,서울 강남구
2023,11440,마포구,10900,염리동,1,대지,0520,0000,염리삼성래미안,2023-02-15,84700,59.52,0.0,2.0,,,2001,아파트,중개거래,서울 마포구
2023,11215,광진구,10500,자양동,1,대지,0689,0004,한강맨숀,2023-02-15,108160,72.2,55.0,2.0,,,1982,연립다세대,직거래,
2023,11410,서대문구,11100,홍제동,1,대지,0453,0000,청구1차,2023-02-15,69000,84.78,0.0,1.0,,,1994,아파트,중개거래,서울 서대문구
2023,11380,은평구,10400,갈현동,1,대지,0494,0010,"뉴신아굿모닝빌(A,B동)",2023-02-15,34900,52.05,32.35,4.0,,,2016,연립다세대,중개거래,서울 은평구
2023,11440,마포구,10400,도화동,1,대지,0553,0000,마스터즈타워,2023-02-15,22000,36.85,54.27,10.0,,,2000,오피스텔,중개거래,서울 마포구
2023,11215,광진구,10300,구의동,1,대지,0035,0007,영동빌라,2023-02-15,18750,49.9,34.15,1.0,,,1991,연립다세대,중개거래,서울 광진구
2023,11230,동대문구,10500,답십리동,1,대지,0497,0023,청계 푸르지오시티,2023-02-15,13500,20.62,27.28,11.0,,,2015,오피스텔,중개거래,서울 동대문구
2023,11230,동대문구,10500,답십리동,1,대지,0497,0023,청계 푸르지오시티,2023-02-15,13500,20.62,27.28,21.0,,,2015,오피스텔,중개거래,서울 동대문구
2023,11500,강서구,10500,마곡동,1,대지,0773,0001,마곡역센트럴푸르지오시티,2023-02-15,18000,23.99,32.01,3.0,,,2016,오피스텔,중개거래,서울 강서구
2023,11530,구로구,10600,고척동,1,대지,0137,0015,드어반트라움,2023-02-15,30000,29.63,32.45,8.0,,,2021,오피스텔,직거래,
2023,11110,종로구,11100,옥인동,,,,,,2023-02-15,86000,46.28,99.2,0.0,,,1963,단독다가구,중개거래,서울 종로구
2023,11230,동대문구,10800,회기동,,,,,,2023-02-15,130000,52.72,79.0,0.0,,,1980,단독다가구,중개거래,서울 강남구
2023,11500,강서구,10300,화곡동,1,대지,1165,0000,강서힐스테이트,2023-02-15,118800,84.99,0.0,14.0,,,2015,아파트,중개거래,서울 강서구
2023,11305,강북구,10200,번동,1,대지,0433,0016,세인트팰리스,2023-02-15,34000,58.67,28.27,5.0,,,2016,연립다세대,중개거래,서울 강북구
2023,11530,구로구,10800,오류동,,,,,,2023-02-15,105000,72.72,102.0,0.0,,,1900,단독다가구,중개거래,서울 구로구
2023,11290,성북구,13800,장위동,,,,,,2023-02-15,52000,96.63,86.0,0.0,,,1958,단독다가구,중개거래,서울 성북구
2023,11260,중랑구,10100,면목동,1,대지,0142,0008,포인트아파트비동,2023-02-15,40000,83.2,0.0,2.0,,,2005,아파트,중개거래,서울 동대문구
2023,11530,구로구,10700,개봉동,1,대지,0347,0012,영진빌라(나)(347-12),2023-02-15,21000,59.44,37.89,3.0,,,1996,연립다세대,직거래,
2023,11620,관악구,10100,봉천동,1,대지,0635,0196,(635-196),2023-02-15,14300,32.12,24.83,2.0,,,1990,연립다세대,중개거래,서울 동작구
2023,11350,노원구,10600,중계동,1,대지,0593,0000,삼성,2023-02-15,73000,84.75,0.0,4.0,,,1999,아파트,중개거래,서울 노원구
2023,11680,강남구,11500,수서동,1,대지,0736,0000,신동아,2023-02-15,94500,39.51,0.0,7.0,,,1992,아파트,중개거래,"경기 하남시, 서울 송파구"
2023,11350,노원구,10300,공릉동,1,대지,0683,0014,한일휴니스빌,2023-02-15,13200,13.62,0.0,14.0,,,2013,아파트,중개거래,서울 노원구
2023,11170,용산구,13600,보광동,,,,,,2023-02-15,140000,121.45,40.0,0.0,,,1996,단독다가구,중개거래,서울 용산구
2023,11170,용산구,13000,이태원동,,,,,,2023-02-15,80000,141.32,78.0,0.0,,,1992,단독다가구,중개거래,서울 용산구
2023,11740,강동구,11000,강일동,1,대지,0701,0000,강일리버파크8단지,2023-02-15,80000,84.74,0.0,3.0,,,2009,아파트,중개거래,서울 강동구
2023,11530,구로구,10600,고척동,1,대지,0320,0000,센츄리,2023-02-15,60000,84.56,0.0,3.0,,,1994,아파트,중개거래,서울 구로구
2023,11590,동작구,10700,사당동,1,대지,0220,0064,진주빌라,2023-02-15,55000,83.9,39.69,2.0,,,1998,연립다세대,중개거래,"서울 동작구, 서울 서초구"
2023,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,2023-02-15,182000,84.99,0.0,1.0,,,2008,아파트,중개거래,"서울 강남구, 서울 송파구"
2023,11440,마포구,12000,서교동,1,대지,0469,0010,서교주택,2023-02-15,21800,35.64,19.34,2.0,,,1993,연립다세대,중개거래,서울 마포구
2023,11500,강서구,10100,염창동,1,대지,0065,0000,진영리버타운,2023-02-15,26700,33.08,42.97,2.0,,,2019,오피스텔,직거래,
2023,11530,구로구,10100,신도림동,1,대지,0695,0000,신도림 아르디에,2023-02-15,23500,25.66,0.0,3.0,,,2018,아파트,직거래,
2023,11560,영등포구,13200,신길동,1,대지,3002,0000,남서울,2023-02-15,75000,42.98,0.0,5.0,,,1974,아파트,중개거래,서울 영등포구
2023,11590,동작구,10700,사당동,,,,,,2023-02-15,153000,174.18,104.9,0.0,,,1976,단독다가구,중개거래,"서울 강남구, 서울 동작구"
2023,11320,도봉구,10500,쌍문동,,,,,,2023-02-15,49500,191.03,102.0,0.0,,,1991,단독다가구,중개거래,서울 도봉구
2023,11590,동작구,10100,노량진동,,,,,,2023-02-15,137000,203.03,112.0,0.0,,,1999,단독다가구,중개거래,서울 동작구
2023,11140,중구,16500,황학동,1,대지,1526,0000,(1526-0),2023-02-15,23500,39.06,18.18,3.0,,,1993,연립다세대,중개거래,경기 부천시
2023,11545,금천구,10300,시흥동,1,대지,0003,0081,개나리빌리지,2023-02-15,22000,75.08,45.5,4.0,,,2002,연립다세대,중개거래,서울 금천구
2023,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,2023-02-15,167000,84.99,0.0,26.0,,,2018,아파트,직거래,
2023,11590,동작구,10100,노량진동,,,,,,2023-02-15,145000,210.83,109.0,0.0,,,1999,단독다가구,중개거래,서울 동작구
2023,11680,강남구,10600,대치동,1,대지,0503,0000,개포우성1,2023-02-15,255000,84.81,0.0,5.0,,,1983,아파트,중개거래,서울 강남구
2023,11170,용산구,13100,한남동,,,,,,2023-02-15,286000,224.47,135.0,0.0,,,1984,단독다가구,중개거래,"서울 송파구, 서울 용산구"
2023,11710,송파구,11100,방이동,1,대지,0089,0000,올림픽선수기자촌3단지,2023-02-15,185000,83.06,0.0,24.0,,,1988,아파트,중개거래,서울 송파구
2023,11410,서대문구,12000,남가좌동,1,대지,0387,0000,디엠씨엘가,2023-02-15,14000,13.03,0.0,9.0,,,2017,아파트,중개거래,서울 서대문구
2023,11410,서대문구,12000,남가좌동,1,대지,0387,0000,디엠씨엘가,2023-02-15,31500,30.36,0.0,6.0,,,2017,아파트,직거래,
2023,11710,송파구,10800,문정동,1,대지,0150,0000,올림픽훼밀리타운,2023-02-15,203000,136.33,0.0,13.0,,,1988,아파트,중개거래,
2023,11200,성동구,10400,도선동,1,대지,0002,0000,왕십리역 요진 와이하우스,2023-02-15,32750,25.27,37.82,10.0,,,2022,오피스텔,중개거래,서울 강남구
2023,11200,성동구,10400,도선동,1,대지,0002,0000,왕십리역 요진 와이하우스,2023-02-15,32570,25.27,37.82,7.0,,,2022,오피스텔,중개거래,서울 강남구
2023,11200,성동구,10400,도선동,1,대지,0002,0000,왕십리역 요진 와이하우스,2023-02-15,32390,25.27,37.82,6.0,,,2022,오피스텔,중개거래,서울 강남구
2023,11200,성동구,10400,도선동,1,대지,0002,0000,왕십리역 요진 와이하우스,2023-02-15,33090,25.27,37.82,16.0,,,2022,오피스텔,중개거래,서울 강남구
2023,11230,동대문구,10200,용두동,,,,,,2023-02-15,336000,339.11,266.4,0.0,,,1980,단독다가구,중개거래,서울 동대문구
2023,11200,성동구,10400,도선동,1,대지,0002,0000,왕십리역 요진 와이하우스,2023-02-15,32390,25.27,37.82,5.0,,,2022,오피스텔,중개거래,서울 강남구
2023,11200,성동구,10400,도선동,1,대지,0002,0000,왕십리역 요진 와이하우스,2023-02-15,32210,25.27,37.82,4.0,,,2022,오피스텔,중개거래,서울 강남구
2023,11620,관악구,10200,신림동,,,,,,2023-02-15,191000,419.04,185.8,0.0,,,1992,단독다가구,중개거래,서울 관악구
2023,11680,강남구,10100,역삼동,,,,,,2023-02-15,610000,461.28,183.3,0.0,,,2006,단독다가구,중개거래,서울 강남구
2023,11200,성동구,10400,도선동,1,대지,0002,0000,왕십리역 요진 와이하우스,2023-02-15,32930,25.27,37.82,14.0,,,2022,오피스텔,중개거래,서울 강남구
2023,11350,노원구,10600,중계동,1,대지,0363,0000,대림벽산(363),2023-02-15,107000,114.39,0.0,7.0,,,1993,아파트,중개거래,"서울 노원구, 서울 중랑구"
2023,11590,동작구,10700,사당동,,,,,,2023-02-15,253000,471.96,239.0,0.0,,,1999,단독다가구,중개거래,"서울 동작구, 서울 서초구"
2023,11230,동대문구,10200,용두동,1,대지,0791,0000,용두두산위브,2023-02-15,76500,59.99,0.0,14.0,,,2009,아파트,중개거래,서울 동대문구
2023,11350,노원구,10600,중계동,1,대지,0505,0000,경남,2023-02-15,73000,74.2,0.0,4.0,,,1989,아파트,중개거래,서울 노원구
